Substance,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
CO2,ABW,Aruba,0.42689651446039,0.48498909725889,0.65962747934813,0.73517984378827,0.71816592969445,0.94624319876363,0.93128627149059,1.1115489378543,1.19689501975,1.2657392046679,1.3278692321164,1.3690989533097,1.3393951373383,1.3579093244659,1.5696242809922,1.652929440852,1.8163267932702,2.0820059827078,2.3394262973036,3.2355456590673,3.0463258097514,3.3329221868281,3.5024940584652,3.3257787629395,3.4745286337078,3.6675307360448,2.332602238186,3.7251937438782,3.7331995297837,3.5476041182672,2.7085984858325,2.7349530908157,2.8698258968508,3.2634277462911,3.3114060347904,3.5811166699696,3.8238802815747,4.1937438727951,4.1515410414466,4.5150241572186,4.4267881282011,2.6986858712929,3.5928502183305,4.1176678865918,4.193363509934,4.1856598867037,4.3286734346915,4.0549672213171,4.3635973403373,5.0337810321209,4.2615134362562,4.0930155589574,4.2529426546717
CO2,AFG,Afghanistan,0.15585452284225,0.15185433252945,0.14448787030616,0.14415627706441,0.1777587056941,0.16114610048531,0.147394644372,0.17466453333643,0.14609592073039,0.15474762769018,0.15143584641849,0.1731111412695,0.18113985122176,0.24226931201259,0.26766028060902,0.34992609643295,0.33974964497156,0.28450849066622,0.26755367644624,0.24588538605694,0.23646552649477,0.21289910740037,0.12034861053228,0.10654304038872,0.094960849975015,0.079505774847147,0.074716655792432,0.071561848067242,0.070282776766011,0.066133090885091,0.053310811209615,0.047137572838097,0.044262294213101,0.045903209168802,0.038938832476497,0.053202656168947,0.057055066419588,0.07752930245616,0.14763615896848,0.2316227987496,0.28074249172533,0.39721206490736,0.33151729830352,0.27389248201246,0.25275311033727,0.25846175030817,0.22903013350827,0.24055343334266,0.22348623921602,0.2001639613833,0.14370488713797,0.14491479592236,0.14267900098205
CO2,AGO,Angola,1.3204916182588,1.2319107986771,1.463559202261,1.5618837464252,1.5824616574822,1.4219495894625,0.92530477635982,1.4821167172747,1.6991582904152,1.642923478198,1.605243507953,1.4330888051653,1.3345130486517,1.3334501071447,1.302062107299,1.3320993273778,1.3076483452261,1.2966102077927,1.3024397920642,1.2817105847233,0.92748831910599,0.94328394988166,0.93971081870504,0.91046557793545,0.83502347113398,0.91311167868498,1.0735531430635,1.092820153257,1.104659004909,1.136261234878,1.0098916900426,0.95876763622055,0.91193199393625,0.9579766116089,0.94371415344924,0.81647425668781,0.82530376318429,0.82083115936433,0.89565919182172,0.94507074251087,0.98257272295286,0.98497140344703,0.96342131017986,1.0697942875539,1.128699914375,1.1700374587251,1.0599089007483,0.87755922027464,0.80100662205528,0.79674563909092,0.63115067807201,0.6361184735772,0.57693118940282
CO2,AIA,Anguilla,0.34008850602794,0.3375739176129,0.34966778081261,0.32313613479591,0.35776776849887,0.39125864488066,0.3669887870098,0.38085422226578,0.43394736270503,0.48007681991646,0.65985741979226,0.99991376223416,1.0668512880214,0.93261708988789,0.8868508961998,0.55246119512356,0.46030928062264,0.8528590054776,0.76686131489904,0.77339113344103,0.73512390381695,0.87606969892091,0.88141332028038,1.0755069282081,1.3783280255875,1.6741373424008,1.6134365705786,1.3179373439653,1.1816530173424,1.090197368897,1.4044766316082,1.4005080104258,0.9301516441812,1.1749355921308,1.0932380542822,1.0824303388442,0.99442735769462,0.94096828917007,1.1443017522379,1.4876999397723,1.7448241758227,1.8656947184398,1.8432824773852,1.9554702650579,1.9307732397719,1.9181874175144,1.9209775970745,1.9507738903529,1.8773568983037,1.8190339176364,1.4919631863512,1.4677277679293,1.5213252598605
CO2,ALB,Albania,2.2546175082769,2.1988402346213,2.4505651853179,2.149494954786,2.261506173863,2.2512762871613,2.3539860489739,2.4645821481576,2.6541224852048,3.0237553014951,3.0128092641384,2.586666685766,2.6093223994409,2.7422037951971,2.9068255776571,2.722381968928,2.6814204690028,2.6576718968577,2.5655727495749,2.4306671868981,2.0257595053101,1.337682297401,0.72964208780174,0.69730092544551,0.74683390895064,0.66674417092466,0.66489992196456,0.51120135938566,0.61711854271213,0.98901496981905,1.034364343146,1.10170516342,1.2847539932111,1.353908015056,1.425237918715,1.3475693391873,1.3540764172722,1.4040213311655,1.402537290834,1.4432688536982,1.5502348440191,1.695068727373,1.553114387901,1.6343960130573,1.746805156104,1.6654116367682,1.5476521507833,1.8255843719129,1.796971827546,1.6867633661514,1.4625091271139,1.480350797981,1.5222969759079
CO2,ANT,Curaçao,101.06090893267,99.801293453669,95.914154119745,105.02546197053,94.359499729971,67.861616061213,72.212103538311,73.360690253678,62.256633634156,61.92758517352,58.63507614036,54.261093767825,49.026387225582,45.653454112247,44.549213505837,29.919507594286,28.636337827921,26.555097452686,23.318219863999,20.057743350049,18.179395382869,18.913264986087,19.746642053545,16.238310725593,18.36381631617,18.567480930868,19.017794537907,37.9933490114,40.029810854223,40.544418760141,42.903261823663,43.417523022545,42.072868379179,42.390706718179,43.954916207406,45.677296500683,43.812556162601,46.181941952556,44.346986096377,40.82486740021,29.033367927908,36.642081915508,36.634720860575,33.174591017833,36.205428988035,36.303640462877,31.153478149922,24.952986124223,19.993105979542,15.405400339829,12.547056569742,12.047407042107,12.405052278178
CO2,ARE,United Arab Emirates,82.502306085936,91.081466017606,83.264179432077,90.117079402156,76.277252086461,66.067030441171,70.354918980381,61.232726161304,61.659127177607,39.722931346837,39.410915510515,33.905578799474,31.9639851673,29.331318042647,37.880654816605,37.221489239878,34.094304672073,33.33487111717,30.765544822447,32.39109400968,30.548617166709,32.817229293873,29.926723944531,29.827121400431,31.131087517887,31.578077375412,31.433737311507,31.193982565077,30.442282092273,29.811634207685,28.013360235049,30.422304429973,29.495996780557,29.060420140805,28.116595824397,26.723049255273,24.248080108551,22.676264009674,23.811485214173,21.555995056085,20.780704600979,20.429328735804,20.882626873806,21.742210551023,21.918969394687,22.682042322711,23.000477376148,21.829028584027,19.693337904062,20.506116019484,20.482895862684,21.581089096431,21.747276393242
CO2,ARG,Argentina,3.6293543609084,3.5839669984458,3.5981171242559,3.658172705677,3.6174467469593,3.4668539376933,3.5888489970656,3.6802158919532,3.5935265363415,3.7423181241893,3.5971027832237,3.4399289818182,3.3562068522235,3.4202831168348,3.3479628181511,3.077821769073,3.2687756484935,3.4005730716471,3.4675184144061,3.3142383507597,3.0410177805839,3.1590844234283,3.1726962742248,3.2453330514089,3.3036648434722,3.3073876095893,3.5607553211309,3.6364206593365,3.7901297460295,3.8004793518726,3.6730380296421,3.4823847558265,3.2433840497596,3.5019688859805,3.8454808776624,3.9027134035288,4.0923800090432,4.2859419454432,4.37412795787,4.0047041583282,4.2548025501752,4.4231412779686,4.414098634269,4.5049275947166,4.3690598321755,4.4625744190104,4.366721572567,4.2563448653443,4.1684532488384,3.9365013083588,3.6041466784354,3.9519762796427,3.9736842355381
CO2,ARM,Armenia,5.0191100486257,5.0309678522331,5.1911996424362,5.365114095733,5.5177471878331,5.7612854697912,5.7946955963285,5.8283902658454,5.9478721793367,6.0008244776596,6.1893019873225,6.0440292345883,6.0541971712635,5.9314967937162,5.8930880867267,5.8413444798207,5.8492271244367,5.9165552768092,5.8979257552659,5.8283688760493,5.8235575397729,6.1236282398873,3.1718501499228,1.5143958647952,0.85524917285384,1.1006709342892,0.81878791157852,1.0655279015195,1.117085388544,1.0049151489834,1.1628954817474,1.1909941789118,1.0222275662027,1.1500653912254,1.2527517030662,1.4968435063142,1.5026090545293,1.7572183345664,1.9421665091184,1.5584867635688,1.4940440133644,1.7053060723769,1.9671616389266,1.8943262403587,1.8829431928549,1.8286878825999,1.7364845930771,1.8361596171926,1.9408484190011,2.105072926516,2.2812287045585,2.356410931132,2.1518800543238
CO2,ATG,Antigua and Barbuda,1.5255754595747,1.4999488305864,1.8008704766472,1.7936452895028,1.5794846397049,1.8929494648929,1.6998947957701,1.8618404214701,1.8508438543886,1.8254174191422,1.807311821542,1.5921137772024,2.0460659547792,1.1917886994307,1.4753788575513,1.5004627211279,1.6090419517,2.1563266349502,2.3550951531119,2.4295992312641,2.3132675130051,2.32549504974,2.307480366512,2.2131541602229,2.2867292933487,2.3423287594133,2.2663728951607,2.3059044690212,2.297831951257,2.1730422758272,1.4843204503206,1.4565113876198,1.5955840617301,1.732295416348,1.7619596355699,1.7944052920663,1.9737924137391,2.176107024334,2.3125595383485,2.6448197031929,2.7514830954062,2.1013830810898,2.2967268140107,2.7290659155282,2.792326839225,2.7511621961687,2.9170684435809,2.4841023808952,2.8327949723821,3.1287436681307,2.6329915621709,2.520965323932,2.5948696145122
